schema_version,dataset,architecture,seed,aggregate_accuracy,train_time_sec,epochs_run,normal_recall,normal_precision,normal_support,bruteforce_recall,bruteforce_precision,bruteforce_support,dos_recall,dos_precision,dos_support,web_attacks_recall,web_attacks_precision,web_attacks_support,infiltration_recall,infiltration_precision,infiltration_support,botnet_recall,botnet_precision,botnet_support,ddos_recall,ddos_precision,ddos_support
1.0,cse_cic_ids2018_draw2,lightgbm,10,0.6119652991324783,5.82,,0.7093489198879214,0.9618432878503146,33191,0.4798728813559322,0.1766770670826833,944,0.0,0.0,1622,0.0,0.0,2,0.020100502512562814,0.007952286282306162,398,0.41748942172073344,0.09065849923430322,709,0.056495371848068944,0.03718487394957983,3133
1.0,cse_cic_ids2018_draw2,lightgbm,11,0.7303932598314958,4.5,,0.8508933144527131,0.8792105099308885,33191,0.0,0.0,944,0.1535141800246609,0.39274447949526814,1622,0.0,0.0,2,0.0,0.0,398,0.0,0.0,709,0.23108841366102778,0.1569817866435386,3133
1.0,cse_cic_ids2018_draw2,lightgbm,12,0.6879421985549639,4.58,,0.8037721068964478,0.8389044369673909,33191,0.22351694915254236,0.11319742489270386,944,0.0012330456226880395,0.005089058524173028,1622,0.0,0.0,2,0.03015075376884422,0.015544041450777202,398,0.0,0.0,709,0.1959782955633578,0.6969353007945517,3133
1.0,cse_cic_ids2018_draw2,lightgbm,13,0.8472711817795445,5.99,,0.9279322707963003,0.8937090128257211,33191,0.028601694915254237,0.24107142857142858,944,0.5258939580764488,0.5041371158392435,1622,0.0,0.0,2,0.007537688442211055,0.006772009029345372,398,0.92524682651622,0.857516339869281,709,0.4953718480689435,0.8091762252346194,3133
1.0,cse_cic_ids2018_draw2,lightgbm,14,0.7239930998274957,5.21,,0.8008496279111808,0.9340103306511122,33191,0.13877118644067796,0.09790732436472346,944,0.018495684340320593,0.0702576112412178,1622,0.0,0.0,2,0.01507537688442211,0.012658227848101266,398,0.28913963328631875,0.1159502262443439,709,0.6402808809447813,0.2727025557368135,3133
1.0,cse_cic_ids2018_draw2,lightgbm,15,0.8085702142553564,6.62,,0.9681238890060558,0.8480601741884403,33191,0.0,0.0,944,0.002466091245376079,0.21052631578947367,1622,0.0,0.0,2,0.020100502512562814,0.030534351145038167,398,0.0,0.0,709,0.06287902968400894,0.9752475247524752,3133
1.0,cse_cic_ids2018_draw2,lightgbm,16,0.7884197104927623,5.64,,0.9144948931939381,0.878244263765516,33191,0.0,nan,944,0.4926017262638718,0.8887652947719689,1622,0.0,nan,2,0.01256281407035176,0.005537098560354375,398,0.0,0.0,709,0.12097031599106288,0.9266503667481663,3133
1.0,cse_cic_ids2018_draw2,lightgbm,17,0.7647441186029651,4.25,,0.8838841854719653,0.8950756651208202,33191,0.0,0.0,944,0.016646115906288533,0.08598726114649681,1622,0.0,nan,2,0.01507537688442211,0.005106382978723404,398,0.0,0.0,709,0.3890839451005426,0.25092630712227254,3133
1.0,cse_cic_ids2018_draw2,lightgbm,18,0.9231230780769519,6.37,,0.9735771745352656,0.9777602953190717,33191,0.7319915254237288,0.6098852603706972,944,0.8076448828606658,0.7830245068738793,1622,0.0,0.0,2,0.07788944723618091,0.0856353591160221,398,0.46685472496473907,0.6280834914611005,709,0.7172039578678583,0.7889747191011236,3133
1.0,cse_cic_ids2018_draw2,lightgbm,19,0.724168104202605,5.62,,0.7619836702720617,0.9713111606114141,33191,0.7521186440677966,0.3325526932084309,944,0.01911220715166461,0.05916030534351145,1622,0.0,0.0,2,0.005025125628140704,0.012987012987012988,398,0.015514809590973202,0.0045586406962287605,709,0.9323332269390361,0.3430416911332942,3133
1.0,cse_cic_ids2018_draw2,lightgbm,20,0.7582189554738868,5.37,,0.8700250067789461,0.8594345238095238,33191,0.9152542372881356,0.3130434782608696,944,0.09617755856966707,0.14351425942962281,1622,0.0,0.0,2,0.032663316582914576,0.016209476309226933,398,0.4795486600846262,0.41262135922330095,709,0.024896265560165973,0.09798994974874371,3133
1.0,cse_cic_ids2018_draw2,lightgbm,21,0.8215205380134504,5.47,,0.8722545268295623,0.9706306366714722,33191,0.9766949152542372,0.2224903474903475,944,0.5030826140567201,0.49334945586457074,1622,0.0,0.0,2,0.020100502512562814,0.013445378151260505,398,0.0014104372355430183,0.023809523809523808,709,0.6900734120651133,0.7666666666666667,3133
1.0,cse_cic_ids2018_draw2,lightgbm,22,0.17305432635815896,6.01,,0.0935795848272122,0.9894870978018477,33191,0.7627118644067796,0.046496609622215045,944,0.0,0.0,1622,0.5,0.0005324813631522897,2,0.07788944723618091,0.005767441860465117,398,0.4894217207334274,0.47146739130434784,709,0.8672199170124482,0.21018024290245224,3133
