schema_version,dataset,architecture,seed,aggregate_accuracy,train_time_sec,epochs_run,normal_recall,normal_precision,normal_support,dos_recall,dos_precision,dos_support,probe_recall,probe_precision,probe_support,r2l_recall,r2l_precision,r2l_support,u2r_recall,u2r_precision,u2r_support
1.0,nsl_kdd,xgboost,23,0.7723119233498935,3.51,,0.9719905262073937,0.6745515614950333,9711,0.8244837758112095,0.9634910686305234,7458,0.6472532011565468,0.8221406086044072,2421,0.08932461873638345,0.9879518072289156,2754,0.05,0.7142857142857143,200
1.0,nsl_kdd,xgboost,24,0.7780784244144784,3.64,,0.9717845741942127,0.6831969883443133,9711,0.8392330383480826,0.964109673444239,7458,0.6761668731928955,0.8091942659416708,2421,0.07153231663035585,0.9800995024875622,2754,0.055,0.7333333333333333,200
1.0,nsl_kdd,xgboost,25,0.7750621007806955,3.65,,0.9716815981876222,0.6808080808080809,9711,0.8431214802896219,0.9642692838521699,7458,0.6567534076827757,0.7957957957957958,2421,0.054829339143064634,0.9805194805194806,2754,0.04,0.7272727272727273,200
1.0,nsl_kdd,xgboost,26,0.7787881476224272,3.61,,0.9719905262073937,0.6843822505800464,9711,0.8403057119871279,0.9641538461538461,7458,0.6712102437009501,0.8056519583539911,2421,0.07879448075526507,0.9774774774774775,2754,0.045,0.6923076923076923,200
1.0,nsl_kdd,xgboost,27,0.7810060326472675,3.6,,0.9716815981876222,0.6837185711180349,9711,0.8419147224456959,0.9642199017199017,7458,0.6695580338703015,0.8295803480040942,2421,0.09513435003631082,0.9886792452830189,2754,0.045,0.75,200
1.0,nsl_kdd,xgboost,28,0.7790986515259049,3.63,,0.9717845741942127,0.6833948873922804,9711,0.8423169750603379,0.9640883977900553,7458,0.6575795125981,0.8130745658835546,2421,0.08750907770515613,0.9836734693877551,2754,0.06,0.75,200
1.0,nsl_kdd,xgboost,29,0.772444996451384,3.56,,0.9716815981876222,0.677824868903096,9711,0.8415124698310539,0.9642034106621601,7458,0.6394052044609665,0.7934392619169657,2421,0.052650689905591866,0.9666666666666667,2754,0.045,0.6923076923076923,200
1.0,nsl_kdd,xgboost,30,0.7754613200851668,3.62,,0.9719905262073937,0.6790647482014388,9711,0.8428533118798606,0.9642583218285014,7458,0.6505576208178439,0.8143743536711479,2421,0.06318082788671024,0.9720670391061452,2754,0.04,0.6666666666666666,200
1.0,nsl_kdd,xgboost,31,0.7743080198722498,3.53,,0.9715786221810319,0.6797550432276657,9711,0.8431214802896219,0.9642692838521699,7458,0.6394052044609665,0.7934392619169657,2421,0.0635439360929557,0.9831460674157303,2754,0.05,0.7142857142857143,200
1.0,nsl_kdd,xgboost,32,0.778832505322924,3.53,,0.9717845741942127,0.6847337106370628,9711,0.8413783856261733,0.9640497772315256,7458,0.6501445683601818,0.7977698935631019,2421,0.0962236746550472,0.9851301115241635,2754,0.035,0.6363636363636364,200
1.0,nsl_kdd,xgboost,33,0.7771469127040455,3.59,,0.9716815981876222,0.6816933969079613,9711,0.8413783856261733,0.9641979102642901,7458,0.6435357290375878,0.8055842812823164,2421,0.08896151053013798,0.98,2754,0.03,0.6,200
1.0,nsl_kdd,xgboost,34,0.7743080198722498,3.68,,0.972299454227165,0.6778176597272074,9711,0.8435237329042639,0.9642857142857143,7458,0.6418835192069393,0.8123366440146367,2421,0.05773420479302832,0.9754601226993865,2754,0.05,0.7142857142857143,200
1.0,nsl_kdd,xgboost,35,0.7767476933995742,3.56,,0.9718875502008032,0.678065953013866,9711,0.8369536068651113,0.9638665843113032,7458,0.6571664601404378,0.8360483447188649,2421,0.08387799564270153,0.9871794871794872,2754,0.045,0.75,200
1.0,nsl_kdd,xgboost,36,0.7817157558552165,3.63,,0.9716815981876222,0.6840159478071766,9711,0.8415124698310539,0.9643515673017824,7458,0.6757538207352334,0.83640081799591,2421,0.0962236746550472,0.977859778597786,2754,0.05,0.7142857142857143,200
1.0,nsl_kdd,xgboost,37,0.7787437899219305,4.45,,0.9718875502008032,0.6790905166210965,9711,0.8425851434700993,0.9640994169990794,7458,0.6612969847170591,0.8484366719660837,2421,0.08169934640522876,0.982532751091703,2754,0.04,0.6666666666666666,200
1.0,nsl_kdd,xgboost,38,0.7754613200851668,3.62,,0.9721964782205746,0.6763863017624302,9711,0.8325288281040494,0.9638311083514437,7458,0.6447748864105741,0.8361006963042313,2421,0.0944081336238199,0.9885931558935361,2754,0.055,0.7857142857142857,200
1.0,nsl_kdd,xgboost,39,0.7696061036195884,3.61,,0.9717845741942127,0.6742640754501286,9711,0.825020112630732,0.9635139367366113,7458,0.6406443618339529,0.7966101694915254,2421,0.07153231663035585,0.985,2754,0.06,0.8,200
1.0,nsl_kdd,lightgbm,0,0.7361160397444997,2.36,,0.9217382349912471,0.6767218568080442,9711,0.83065164923572,0.8392034678948794,7458,0.5584469227591904,0.8223844282238443,2421,0.02795933188090051,0.6875,2754,0.1,0.11173184357541899,200
1.0,nsl_kdd,lightgbm,1,0.4405606813342796,2.21,,0.4289980434558748,0.7766592095451156,9711,0.6289890050951998,0.7692686126598884,7458,0.4365964477488641,0.0957427536231884,2421,0.006535947712418301,0.5142857142857142,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,2,0.7547019162526615,3.1,,0.9707548141283081,0.6575294692055521,9711,0.7905604719764012,0.9618270799347471,7458,0.6344485749690211,0.80927291886196,2421,0.05192447349310094,0.9662162162162162,2754,0.06,0.3870967741935484,200
1.0,nsl_kdd,lightgbm,3,0.7121628814762243,2.57,,0.9844506230048399,0.6272554294337642,9711,0.7314293376240278,0.9285106382978724,7458,0.38042131350681535,0.941717791411043,2421,0.04103122730573711,0.5678391959798995,2754,0.03,0.02390438247011952,200
1.0,nsl_kdd,lightgbm,4,0.5637420156139106,2.03,,0.7790134898568634,0.7297193016301726,9711,0.6897291499061411,0.43571065559884803,7458,0.0,0.0,2421,0.0,nan,2754,0.0,nan,200
1.0,nsl_kdd,lightgbm,5,0.5420067423704755,2.47,,0.9902172793739059,0.5596554533814457,9711,0.34392598551890585,0.7951022938623683,7458,0.0057827344072697235,0.21212121212121213,2421,0.004720406681190995,0.00959409594095941,2754,0.055,0.015384615384615385,200
1.0,nsl_kdd,lightgbm,6,0.718417317246274,2.52,,0.8928019771393265,0.6906165365620519,9711,0.7834540091177259,0.8714392244593587,7458,0.6761668731928955,0.5950563431479462,2421,0.011619462599854757,0.7272727272727273,2754,0.07,0.02857142857142857,200
1.0,nsl_kdd,lightgbm,7,0.7151792051100071,2.4,,0.8985686335083926,0.6524599970091222,9711,0.7880128720836685,0.8519860829225863,7458,0.5712515489467163,0.7709030100334449,2421,0.048293391430646336,0.4716312056737589,2754,0.02,0.02040816326530612,200
1.0,nsl_kdd,lightgbm,8,0.6308108587650816,2.25,,0.703326125012872,0.7302469795787447,9711,0.9297398766425315,0.5545425463851568,7458,0.18876497315159024,0.7347266881028939,2421,0.0,nan,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,9,0.6817334989354152,2.19,,0.8969210174029452,0.6639731666412563,9711,0.6347546259050684,0.7792592592592592,7458,0.5691862866584056,0.5239543726235741,2421,0.19862018881626725,0.7780938833570412,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,10,0.7731103619588361,2.66,,0.9701369580887653,0.6928224738932196,9711,0.8242156074014481,0.9136444708680143,7458,0.5828170177612557,0.8572296476306197,2421,0.16339869281045752,0.8411214953271028,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,11,0.7470723917672107,2.59,,0.9604572134692617,0.6691297797546453,9711,0.804639313488871,0.9508794168911424,7458,0.5964477488641058,0.6716279069767442,2421,0.025417574437182282,0.7368421052631579,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,12,0.7214336408800568,2.57,,0.9683863659767274,0.6276865572019757,9711,0.7325020112630732,0.941409615716009,7458,0.5757951259809996,0.8109365910413031,2421,0.0010893246187363835,0.1875,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,13,0.7289300922640171,2.63,,0.9845535990114304,0.6341026661360923,9711,0.8189863234111022,0.9277035236938032,7458,0.315572077653862,0.8781609195402299,2421,0.0,0.0,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,14,0.7573633782824698,2.97,,0.9602512614560808,0.7057443426928025,9711,0.7489943684633951,0.9622739018087856,7458,0.875671210243701,0.6315162347333929,2421,0.015250544662309368,0.84,2754,0.005,0.008403361344537815,200
1.0,nsl_kdd,lightgbm,15,0.7141146202980837,2.81,,0.9053650499433632,0.6460905349794238,9711,0.8218020917135961,0.8394740446514176,7458,0.486575795125981,0.8169209431345353,2421,0.0,0.0,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,16,0.7075496806245565,2.39,,0.9472762846256823,0.6350269225459064,9711,0.6867792973987664,0.9273945319572696,7458,0.5406856670797191,0.7102550189907759,2421,0.11220043572984749,0.75,2754,0.06,0.04285714285714286,200
1.0,nsl_kdd,lightgbm,17,0.6615063875088716,2.42,,0.919060858819895,0.6905756731662024,9711,0.7556985787074283,0.6661938534278959,7458,0.14539446509706733,0.3244239631336406,2421,0.0,0.0,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,18,0.7337207239176721,2.33,,0.9497477087838534,0.6714472917880023,9711,0.7756771252346474,0.8846918489065606,7458,0.6323833126807105,0.7117619711761971,2421,0.0007262164124909223,0.024390243902439025,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,19,0.7333658623136976,2.49,,0.9253423952219133,0.6592326315017241,9711,0.7601233574684902,0.8845373693243875,7458,0.7637339942172656,0.8592007434944238,2421,0.010530137981118372,0.3333333333333333,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,20,0.4422019162526615,2.49,,0.9492328287509011,0.6549200710479574,9711,0.08702064896755163,0.379088785046729,7458,0.014043783560512184,0.04576043068640646,2421,0.00036310820624546115,0.5,2754,0.335,0.011144377910844976,200
1.0,nsl_kdd,lightgbm,21,0.6629701916252662,2.52,,0.9347132118216456,0.6220531798245614,9711,0.7798337355859479,0.8280182232346242,7458,0.016522098306484923,0.7017543859649122,2421,0.004720406681190995,0.015815085158150853,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,22,0.7492459190915542,2.67,,0.9602512614560808,0.6584057050060016,9711,0.8090640922499329,0.937538844002486,7458,0.5927302767451467,0.7863013698630137,2421,0.03522149600580973,0.8434782608695652,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,23,0.6931777856635912,2.46,,0.9830089589125733,0.5876269621421976,9711,0.7123893805309734,0.9893854748603352,7458,0.3093762907889302,0.8294573643410853,2421,0.006172839506172839,0.8095238095238095,2754,0.01,0.4,200
1.0,nsl_kdd,lightgbm,24,0.6957505322924059,2.53,,0.9512923488827103,0.61838141776558,9711,0.674577634754626,0.9615825688073395,7458,0.5848822800495663,0.5967130214917825,2421,0.0,nan,2754,0.0,nan,200
1.0,nsl_kdd,lightgbm,25,0.47405074520936835,2.66,,0.9790958706621358,0.45018939393939394,9711,0.13502279431482972,0.997029702970297,7458,0.0,0.0,2421,0.06245461147421932,0.7381974248927039,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,26,0.48669268985095815,2.38,,0.8876531768098033,0.5107542809741068,9711,0.2007240547063556,0.47659980897803245,7458,0.34779016935150764,0.4566160520607375,2421,0.004720406681190995,0.35135135135135137,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,27,0.5905784244144784,2.45,,0.593553701987437,0.7684308758832156,9711,0.9017162778224725,0.5294858672545469,7458,0.31226765799256506,0.7105263157894737,2421,0.023965141612200435,0.059192825112107626,2754,0.015,0.018404907975460124,200
1.0,nsl_kdd,lightgbm,28,0.708791696238467,2.39,,0.9346102358150551,0.6743944122455046,9711,0.7355859479753285,0.8488318118520811,7458,0.5778603882693102,0.6932606541129831,2421,0.005809731299927378,0.0443213296398892,2754,0.01,0.00819672131147541,200
1.0,nsl_kdd,lightgbm,29,0.7438786373314408,2.44,,0.9602512614560808,0.6694185211773152,9711,0.7346473585411638,0.9039762415442997,7458,0.6906237092110699,0.776230269266481,2421,0.10530137981118373,0.7611548556430446,2754,0.02,0.2222222222222222,200
1.0,nsl_kdd,lightgbm,30,0.6485095812633073,2.66,,0.9109257542992483,0.6126463051457858,9711,0.7188254223652454,0.7280999592557381,7458,0.16522098306484923,0.5873715124816447,2421,0.002178649237472767,0.20689655172413793,2754,0.035,0.21875,200
1.0,nsl_kdd,lightgbm,31,0.5181866572036906,2.58,,0.4200391308825044,0.8968777484608619,9711,0.9902118530437114,0.42886178861788615,7458,0.0,0.0,2421,0.06862745098039216,0.7269230769230769,2754,0.145,0.08708708708708708,200
1.0,nsl_kdd,lightgbm,32,0.6757452093683464,2.33,,0.9460405725465967,0.6384294649061848,9711,0.6853043711450791,0.8181527133023851,7458,0.2003304419661297,0.575326215895611,2421,0.16339869281045752,0.4787234042553192,2754,0.005,0.008064516129032258,200
1.0,nsl_kdd,lightgbm,33,0.7099006387508872,2.44,,0.9367727319534549,0.6480267844422283,9711,0.7323679270581925,0.9062551850008296,7458,0.563816604708798,0.6031816173221387,2421,0.02868554829339143,0.5984848484848485,2754,0.005,0.011904761904761904,200
1.0,nsl_kdd,lightgbm,34,0.6835521646557843,2.57,,0.8459478941406652,0.6787573328926713,9711,0.6807455081791365,0.6550967741935484,7458,0.698058653448988,0.7752293577981652,2421,0.15432098765432098,0.8817427385892116,2754,0.015,0.10344827586206896,200
1.0,nsl_kdd,lightgbm,35,0.6774751596877218,2.44,,0.9357429718875502,0.6708253358925144,9711,0.5710646285867524,0.8621457489878542,7458,0.7959520859149112,0.4748644652538196,2421,0.0,nan,2754,0.0,nan,200
1.0,nsl_kdd,lightgbm,36,0.6392831795599716,2.58,,0.9770363505303264,0.5620853080568721,9711,0.4953070528291767,0.9545219638242894,7458,0.4969021065675341,0.7255729794933655,2421,0.008351488743645606,0.23469387755102042,2754,0.02,0.10526315789473684,200
1.0,nsl_kdd,lightgbm,37,0.7098562810503903,2.57,,0.9094840902069817,0.6494595190822855,9711,0.7559667471171896,0.8846697002981327,7458,0.6100784799669559,0.8552403011001737,2421,0.007988380537400145,0.13253012048192772,2754,0.17,0.050073637702503684,200
1.0,nsl_kdd,lightgbm,38,0.7293293115684882,2.52,,0.9346102358150551,0.67239591050526,9711,0.7460445159560204,0.8933847141939627,7458,0.714580751755473,0.6744639376218323,2421,0.026143790849673203,0.3076923076923077,2754,0.0,0.0,200
1.0,nsl_kdd,lightgbm,39,0.6965046132008517,2.16,,0.9512923488827103,0.6480533146264469,9711,0.6988468758380263,0.8403740728797162,7458,0.5171416769929781,0.6834061135371179,2421,0.0,0.0,2754,0.0,0.0,200
1.0,nsl_kdd,logistic_regression,0,0.7437455642299503,181.11,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,1,0.7437455642299503,179.75,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,2,0.7437455642299503,179.62,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,3,0.7437455642299503,177.44,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,4,0.7437455642299503,177.27,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,5,0.7437455642299503,177.21,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,6,0.7437455642299503,178.59,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,7,0.7437455642299503,177.37,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,8,0.7437455642299503,177.62,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,9,0.7437455642299503,177.72,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,10,0.7437455642299503,177.72,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,11,0.7437455642299503,177.41,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,12,0.7437455642299503,178.28,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,13,0.7437455642299503,178.03,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,14,0.7437455642299503,178.3,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,15,0.7437455642299503,177.98,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,16,0.7437455642299503,178.24,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,17,0.7437455642299503,177.04,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,18,0.7437455642299503,177.98,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,19,0.7437455642299503,177.91,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,20,0.7437455642299503,177.7,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,21,0.7437455642299503,177.74,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,22,0.7437455642299503,177.63,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,23,0.7437455642299503,177.32,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,24,0.7437455642299503,177.57,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,25,0.7437455642299503,177.9,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,26,0.7437455642299503,177.96,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,27,0.7437455642299503,178.3,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,28,0.7437455642299503,177.12,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,29,0.7437455642299503,177.33,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,30,0.7437455642299503,176.88,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,31,0.7437455642299503,177.36,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,32,0.7437455642299503,177.47,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,33,0.7437455642299503,178.04,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,34,0.7437455642299503,178.36,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,35,0.7437455642299503,178.4,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,36,0.7437455642299503,178.37,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,37,0.7437455642299503,178.39,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,38,0.7437455642299503,177.87,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,logistic_regression,39,0.7437455642299503,177.5,,0.9293584594789414,0.6471389645776566,9711,0.7995441137034057,0.911913136565224,7458,0.7253201156546881,0.8645987198424422,2421,0.002178649237472767,0.6666666666666666,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,shallow_mlp,0,0.7571859474804826,88.0,50,0.932138811656884,0.6633445698373149,9711,0.831858407079646,0.9103448275862069,7458,0.6625361420900454,0.8628294782140936,2421,0.06971677559912855,0.9504950495049505,2754,0.09,0.8181818181818182,200
1.0,nsl_kdd,shallow_mlp,1,0.7674769339957417,80.02,50,0.9289465554525795,0.6776083527379253,9711,0.8425851434700993,0.9094066570188133,7458,0.7050805452292441,0.8488314271506713,2421,0.10130718954248366,0.9457627118644067,2754,0.055,0.7333333333333333,200
1.0,nsl_kdd,shallow_mlp,2,0.7656582682753726,77.15,50,0.9360518999073216,0.6718403547671841,9711,0.8354786806114239,0.9153812252093433,7458,0.6753407682775713,0.8655373213340392,2421,0.10203340595497458,0.9689655172413794,2754,0.12,0.8571428571428571,200
1.0,nsl_kdd,shallow_mlp,3,0.7608232789212207,67.53,45,0.9335804757491505,0.6709591474245116,9711,0.8447304907481898,0.911062906724512,7458,0.6183395291201983,0.824793388429752,2421,0.09840232389251997,0.9609929078014184,2754,0.09,0.9,200
1.0,nsl_kdd,shallow_mlp,4,0.7606458481192335,77.54,50,0.9358459478941407,0.6664711058961572,9711,0.8447304907481898,0.9160971353787989,7458,0.667905824039653,0.8642437199358631,2421,0.04647785039941903,0.8951048951048951,2754,0.075,0.8823529411764706,200
1.0,nsl_kdd,shallow_mlp,5,0.7672995031937544,54.72,36,0.936360827927093,0.6739549362585235,9711,0.8433896486993833,0.9137129575828007,7458,0.6852540272614622,0.8731578947368421,2421,0.08678286129266521,0.9598393574297188,2754,0.085,0.8947368421052632,200
1.0,nsl_kdd,shallow_mlp,6,0.7696061036195884,79.65,50,0.9349191638348265,0.6812997148431638,9711,0.8576025744167337,0.9172522587121755,7458,0.6662536142090045,0.8280287474332649,2421,0.08859840232389252,0.8808664259927798,2754,0.09,0.9,200
1.0,nsl_kdd,shallow_mlp,7,0.7577182398864443,77.53,50,0.93790546802595,0.6662277814351547,9711,0.831053901850362,0.9159154721442293,7458,0.6728624535315985,0.8401237751418257,2421,0.04611474219317357,0.8819444444444444,2754,0.1,0.8695652173913043,200
1.0,nsl_kdd,shallow_mlp,8,0.7626419446415897,72.03,45,0.9358459478941407,0.6690223792697291,9711,0.8502279431482971,0.9151392697358927,7458,0.6183395291201983,0.8544520547945206,2421,0.0915032679738562,0.9618320610687023,2754,0.075,0.8823529411764706,200
