schema_version,dataset,partition_id,split_seed,architecture,seed,aggregate_accuracy,train_time_sec,normal_recall,normal_precision,normal_support,dos_recall,dos_precision,dos_support,probe_recall,probe_precision,probe_support,r2l_recall,r2l_precision,r2l_support,u2r_recall,u2r_precision,u2r_support
rev1.0,nsl_kdd,0,-1,xgboost,16,0.7795865862313698,3.67,0.9716815981876222,0.6853075749872903,9711,0.8372217752748726,0.9638777400432232,7458,0.6774060305658819,0.8062930186823992,2421,0.09005083514887437,0.9802371541501976,2754,0.035,0.7,200
rev1.0,nsl_kdd,0,-1,xgboost,17,0.7779453513129879,3.72,0.9717845741942127,0.6799971177403084,9711,0.8429873960847413,0.964115933139089,7458,0.6629491945477075,0.8320373250388803,2421,0.07262164124909223,0.9852216748768473,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,0,-1,xgboost,18,0.7759048970901349,3.53,0.9717845741942127,0.6803893294881038,9711,0.8417806382408153,0.9645106775234291,7458,0.634035522511359,0.8015665796344648,2421,0.08460421205519245,0.9831223628691983,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,0,-1,xgboost,19,0.7732434350603264,3.54,0.9718875502008032,0.6777251184834123,9711,0.8429873960847413,0.9642638036809816,7458,0.6224700536968195,0.7973544973544974,2421,0.06862745098039216,0.9792746113989638,2754,0.055,0.7333333333333333,200
rev1.0,nsl_kdd,0,-1,xgboost,20,0.7761266855926189,3.68,0.9715786221810319,0.6773637734223562,9711,0.8427192276749799,0.9642528382939553,7458,0.647666253614209,0.83448642895157,2421,0.07298474945533769,0.9710144927536232,2754,0.04,0.7272727272727273,200
rev1.0,nsl_kdd,0,-1,xgboost,21,0.7792760823278921,3.6,0.9717845741942127,0.6846343586767266,9711,0.8415124698310539,0.9640552995391705,7458,0.6666666666666666,0.8065967016491754,2421,0.08424110384894698,0.9830508474576272,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,0,-1,xgboost,22,0.7762597586941093,3.61,0.9718875502008032,0.6786022433132011,9711,0.8417806382408153,0.9642144063891875,7458,0.6319702602230484,0.8208154506437768,2421,0.08823529411764706,0.9838056680161943,2754,0.055,0.7857142857142857,200
rev1.0,nsl_kdd,0,-1,xgboost,23,0.7723119233498935,3.63,0.9719905262073937,0.6745515614950333,9711,0.8244837758112095,0.9634910686305234,7458,0.6472532011565468,0.8221406086044072,2421,0.08932461873638345,0.9879518072289156,2754,0.05,0.7142857142857143,200
rev1.0,nsl_kdd,0,-1,xgboost,24,0.7780784244144784,3.55,0.9717845741942127,0.6831969883443133,9711,0.8392330383480826,0.964109673444239,7458,0.6761668731928955,0.8091942659416708,2421,0.07153231663035585,0.9800995024875622,2754,0.055,0.7333333333333333,200
rev1.0,nsl_kdd,0,-1,xgboost,25,0.7750621007806955,3.66,0.9716815981876222,0.6808080808080809,9711,0.8431214802896219,0.9642692838521699,7458,0.6567534076827757,0.7957957957957958,2421,0.054829339143064634,0.9805194805194806,2754,0.04,0.7272727272727273,200
rev1.0,nsl_kdd,0,-1,xgboost,26,0.7787881476224272,3.63,0.9719905262073937,0.6843822505800464,9711,0.8403057119871279,0.9641538461538461,7458,0.6712102437009501,0.8056519583539911,2421,0.07879448075526507,0.9774774774774775,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,0,-1,xgboost,27,0.7810060326472675,3.66,0.9716815981876222,0.6837185711180349,9711,0.8419147224456959,0.9642199017199017,7458,0.6695580338703015,0.8295803480040942,2421,0.09513435003631082,0.9886792452830189,2754,0.045,0.75,200
rev1.0,nsl_kdd,0,-1,xgboost,28,0.7790986515259049,3.55,0.9717845741942127,0.6833948873922804,9711,0.8423169750603379,0.9640883977900553,7458,0.6575795125981,0.8130745658835546,2421,0.08750907770515613,0.9836734693877551,2754,0.06,0.75,200
rev1.0,nsl_kdd,0,-1,xgboost,29,0.772444996451384,3.62,0.9716815981876222,0.677824868903096,9711,0.8415124698310539,0.9642034106621601,7458,0.6394052044609665,0.7934392619169657,2421,0.052650689905591866,0.9666666666666667,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,0,-1,xgboost,30,0.7754613200851668,3.67,0.9719905262073937,0.6790647482014388,9711,0.8428533118798606,0.9642583218285014,7458,0.6505576208178439,0.8143743536711479,2421,0.06318082788671024,0.9720670391061452,2754,0.04,0.6666666666666666,200
rev1.0,nsl_kdd,0,-1,xgboost,31,0.7743080198722498,3.6,0.9715786221810319,0.6797550432276657,9711,0.8431214802896219,0.9642692838521699,7458,0.6394052044609665,0.7934392619169657,2421,0.0635439360929557,0.9831460674157303,2754,0.05,0.7142857142857143,200
rev1.0,nsl_kdd,0,-1,xgboost,32,0.778832505322924,3.65,0.9717845741942127,0.6847337106370628,9711,0.8413783856261733,0.9640497772315256,7458,0.6501445683601818,0.7977698935631019,2421,0.0962236746550472,0.9851301115241635,2754,0.035,0.6363636363636364,200
rev1.0,nsl_kdd,0,-1,xgboost,33,0.7771469127040455,3.67,0.9716815981876222,0.6816933969079613,9711,0.8413783856261733,0.9641979102642901,7458,0.6435357290375878,0.8055842812823164,2421,0.08896151053013798,0.98,2754,0.03,0.6,200
rev1.0,nsl_kdd,0,-1,xgboost,34,0.7743080198722498,3.69,0.972299454227165,0.6778176597272074,9711,0.8435237329042639,0.9642857142857143,7458,0.6418835192069393,0.8123366440146367,2421,0.05773420479302832,0.9754601226993865,2754,0.05,0.7142857142857143,200
rev1.0,nsl_kdd,0,-1,xgboost,35,0.7767476933995742,3.65,0.9718875502008032,0.678065953013866,9711,0.8369536068651113,0.9638665843113032,7458,0.6571664601404378,0.8360483447188649,2421,0.08387799564270153,0.9871794871794872,2754,0.045,0.75,200
rev1.0,nsl_kdd,0,-1,xgboost,36,0.7817157558552165,3.69,0.9716815981876222,0.6840159478071766,9711,0.8415124698310539,0.9643515673017824,7458,0.6757538207352334,0.83640081799591,2421,0.0962236746550472,0.977859778597786,2754,0.05,0.7142857142857143,200
rev1.0,nsl_kdd,0,-1,xgboost,37,0.7787437899219305,3.7,0.9718875502008032,0.6790905166210965,9711,0.8425851434700993,0.9640994169990794,7458,0.6612969847170591,0.8484366719660837,2421,0.08169934640522876,0.982532751091703,2754,0.04,0.6666666666666666,200
rev1.0,nsl_kdd,0,-1,xgboost,38,0.7754613200851668,3.7,0.9721964782205746,0.6763863017624302,9711,0.8325288281040494,0.9638311083514437,7458,0.6447748864105741,0.8361006963042313,2421,0.0944081336238199,0.9885931558935361,2754,0.055,0.7857142857142857,200
rev1.0,nsl_kdd,0,-1,xgboost,39,0.7696061036195884,3.69,0.9717845741942127,0.6742640754501286,9711,0.825020112630732,0.9635139367366113,7458,0.6406443618339529,0.7966101694915254,2421,0.07153231663035585,0.985,2754,0.06,0.8,200
rev1.0,nsl_kdd,1,880001,lightgbm,0,0.9964070262597587,3.57,0.9977770177838577,0.9957337883959044,11696,0.9996298124383021,0.9995064774830351,8104,0.9957884885353299,0.9957884885353299,2137,0.9314586994727593,0.9760589318600368,569,0.8947368421052632,0.8717948717948718,38
rev1.0,nsl_kdd,1,880001,lightgbm,1,0.9952093683463449,3.6,0.9960670314637483,0.9952161284811208,11696,0.9993830207305034,0.9995063556707392,8104,0.9962564342536265,0.9953249181860683,2137,0.929701230228471,0.9670932358318098,569,0.7631578947368421,0.5918367346938775,38
rev1.0,nsl_kdd,1,880001,lightgbm,2,0.9775106458481192,3.4,0.9863201094391245,0.9757252812314979,11696,0.9903751233958539,0.9930710220242515,8104,0.9213851193261582,0.948001925854598,2137,0.8717047451669596,0.906764168190128,569,0.2631578947368421,0.6666666666666666,38
rev1.0,nsl_kdd,1,880001,lightgbm,3,0.9549769339957417,3.35,0.9663987688098495,0.9796325186340787,11696,0.9617472852912142,0.946448087431694,8104,0.8979878334113243,0.9099099099099099,2137,0.859402460456942,0.8056013179571664,569,0.631578947368421,0.43636363636363634,38
rev1.0,nsl_kdd,1,880001,lightgbm,4,0.9613200851667849,3.44,0.9678522571819426,0.9685147159479809,11696,0.9774185587364265,0.9800791883197228,8104,0.9265325222274217,0.9392789373814042,2137,0.7592267135325131,0.779783393501805,569,0.5,0.16964285714285715,38
rev1.0,nsl_kdd,1,880001,lightgbm,5,0.9961852377572746,3.55,0.9974350205198358,0.9956473500042673,11696,0.9995064165844028,0.9995064165844028,8104,0.9967243799719232,0.9948622139187295,2137,0.9279437609841827,0.9723756906077348,569,0.8947368421052632,0.8717948717948718,38
rev1.0,nsl_kdd,1,880001,lightgbm,6,0.9955198722498225,3.4,0.9968365253077975,0.995389737898062,11696,0.9996298124383021,0.9993831729583025,8104,0.99719232569022,0.9939365671641791,2137,0.9261862917398945,0.96875,569,0.6578947368421053,0.6756756756756757,38
rev1.0,nsl_kdd,1,880001,lightgbm,7,0.9799503193754435,3.43,0.9843536251709987,0.9846061746343967,11696,0.9884007897334649,0.9886447790668971,8104,0.9583528310715957,0.9538891476478808,2137,0.8892794376098418,0.9150090415913201,569,0.39473684210526316,0.30612244897959184,38
rev1.0,nsl_kdd,1,880001,lightgbm,8,0.9717885024840313,3.27,0.9728967168262654,0.9813712807244502,11696,0.9826011846001974,0.9830864197530864,8104,0.9475900795507721,0.9117514633048176,2137,0.9015817223198594,0.8844827586206897,569,0.7368421052631579,0.5833333333333334,38
rev1.0,nsl_kdd,1,880001,lightgbm,9,0.9741838183108588,3.3,0.9783686730506156,0.9808846219783988,11696,0.9890177690029615,0.989628349178911,8104,0.9653720168460459,0.9754137115839243,2137,0.7434094903339191,0.7157360406091371,569,0.47368421052631576,0.2465753424657534,38
rev1.0,nsl_kdd,1,880001,lightgbm,10,0.995874733853797,3.43,0.997093023255814,0.9956458635703919,11696,0.9995064165844028,0.999259807549963,8104,0.9967243799719232,0.9953271028037384,2137,0.929701230228471,0.9688644688644689,569,0.7894736842105263,0.7692307692307693,38
rev1.0,nsl_kdd,1,880001,lightgbm,11,0.8812100780695529,3.49,0.811217510259918,0.9826014913007457,11696,0.9942003948667325,0.7745625841184388,8104,0.8390266729059429,0.9527098831030818,2137,0.8857644991212654,0.9247706422018349,569,0.631578947368421,0.4067796610169492,38
rev1.0,nsl_kdd,1,880001,lightgbm,12,0.9959190915542938,3.37,0.9973495212038304,0.9952222506612064,11696,0.9995064165844028,0.9995064165844028,8104,0.9962564342536265,0.9948598130841122,2137,0.9332161687170475,0.968978102189781,569,0.7105263157894737,0.8709677419354839,38
rev1.0,nsl_kdd,1,880001,lightgbm,13,0.9957860184528035,3.46,0.9967510259917921,0.9955593509820666,11696,0.9995064165844028,0.9995064165844028,8104,0.9962564342536265,0.9934671021931871,2137,0.9279437609841827,0.974169741697417,569,0.8947368421052632,0.7555555555555555,38
rev1.0,nsl_kdd,1,880001,lightgbm,14,0.9793293115684882,3.08,0.9866621067031464,0.9832992501704159,11696,0.9923494570582428,0.9822889947477709,8104,0.9218530650444549,0.9762140733399405,2137,0.8769771528998243,0.9072727272727272,569,0.7105263157894737,0.5094339622641509,38
rev1.0,nsl_kdd,1,880001,lightgbm,15,0.9646469127040455,3.16,0.9726402188782489,0.972972972972973,11696,0.9823543928923988,0.977889694140769,8104,0.9480580252690688,0.9179882193022202,2137,0.671353251318102,0.784394250513347,569,0.05263157894736842,0.11764705882352941,38
rev1.0,nsl_kdd,1,880001,lightgbm,16,0.9613644428672817,3.18,0.974093707250342,0.9732615752605501,11696,0.9701382033563672,0.9653732809430255,8104,0.9017313991576977,0.924220623501199,2137,0.8330404217926186,0.8186528497409327,569,0.4473684210526316,0.5666666666666667,38
rev1.0,nsl_kdd,1,880001,lightgbm,17,0.9716554293825408,3.32,0.9787106703146374,0.9780416951469583,11696,0.9769249753208292,0.978011117974058,8104,0.9429106223678053,0.9402706486234251,2137,0.8857644991212654,0.9281767955801105,569,0.5789473684210527,0.3728813559322034,38
rev1.0,nsl_kdd,1,880001,lightgbm,18,0.9709900638750887,3.43,0.9805916552667578,0.984041184041184,11696,0.9891411648568608,0.9656667871340803,8104,0.8806738418343473,0.945253641386238,2137,0.8699472759226714,0.9032846715328468,569,0.7368421052631579,0.5714285714285714,38
rev1.0,nsl_kdd,1,880001,lightgbm,19,0.9599893541518808,3.31,0.9711012311901505,0.9770322580645161,11696,0.9750740375123396,0.951475015051174,8104,0.8820776789892373,0.9253804614629357,2137,0.8506151142355008,0.9166666666666666,569,0.34210526315789475,0.2653061224489796,38
rev1.0,nsl_kdd,1,880001,lightgbm,20,0.9541341376863024,3.42,0.9711012311901505,0.9633587786259542,11696,0.9619940769990128,0.9721910462651203,8104,0.8858212447356106,0.9096588178760211,2137,0.7961335676625659,0.8176895306859205,569,0.2631578947368421,0.1,38
rev1.0,nsl_kdd,1,880001,lightgbm,21,0.9957860184528035,3.5,0.9971785225718194,0.995136518771331,11696,0.9995064165844028,0.9995064165844028,8104,0.9962564342536265,0.9943951424567959,2137,0.9279437609841827,0.9688073394495413,569,0.7631578947368421,0.8529411764705882,38
rev1.0,nsl_kdd,1,880001,lightgbm,22,0.9696593328601846,3.37,0.9752051983584131,0.9832758620689656,11696,0.9906219151036525,0.9700338327694539,8104,0.9031352363125877,0.9526159921026653,2137,0.8717047451669596,0.8117839607201309,569,0.0,0.0,38
rev1.0,nsl_kdd,1,880001,lightgbm,23,0.9783534421575586,3.46,0.9837551299589603,0.9842600513259195,11696,0.9871668311944719,0.9876543209876543,8104,0.9489939167056621,0.9384544192503471,2137,0.8787346221441125,0.946969696969697,569,0.5789473684210527,0.3384615384615385,38
rev1.0,nsl_kdd,1,880001,lightgbm,24,0.9530251951738822,3.45,0.9625512995896033,0.9700990952175786,11696,0.9529861796643633,0.9658579289644822,8104,0.9340196537201685,0.8735229759299781,2137,0.8611599297012302,0.8193979933110368,569,0.47368421052631576,0.3,38
rev1.0,nsl_kdd,1,880001,lightgbm,25,0.9815028388928317,3.36,0.9861491108071135,0.9829555138912561,11696,0.9933366238894373,0.9906473049470834,8104,0.9616284510996724,0.9707132735002362,2137,0.8242530755711776,0.8865784499054821,569,0.5,0.5,38
rev1.0,nsl_kdd,1,880001,lightgbm,26,0.9691713981547196,3.17,0.9753761969904241,0.9731297449458329,11696,0.9785291214215203,0.9865638218462304,8104,0.9686476368741226,0.9517241379310345,2137,0.7574692442882249,0.7751798561151079,569,0.2631578947368421,0.19230769230769232,38
rev1.0,nsl_kdd,1,880001,lightgbm,27,0.9744499645138396,3.3,0.9783686730506156,0.9806324449395835,11696,0.9843287265547878,0.98251016134992,8104,0.9569489939167056,0.9441366574330563,2137,0.8471001757469244,0.8827838827838828,569,0.5526315789473685,0.4772727272727273,38
rev1.0,nsl_kdd,1,880001,lightgbm,28,0.9482345635202271,3.39,0.9727257181942545,0.9580631578947368,11696,0.934106614017769,0.9610257712327028,8104,0.915769770706598,0.9060185185185186,2137,0.8242530755711776,0.8345195729537367,569,0.10526315789473684,0.05714285714285714,38
rev1.0,nsl_kdd,1,880001,lightgbm,29,0.9634936124911284,3.47,0.9688782489740082,0.9771492627403638,11696,0.9816140177690029,0.9513274336283186,8104,0.8876930276087974,0.9571140262361252,2137,0.8998242530755711,0.9343065693430657,569,0.6578947368421053,0.45454545454545453,38
rev1.0,nsl_kdd,1,880001,lightgbm,30,0.995874733853797,3.47,0.9976060191518468,0.9949688752451608,11696,0.9995064165844028,0.9995064165844028,8104,0.9962564342536265,0.9953249181860683,2137,0.9261862917398945,0.96875,569,0.7105263157894737,0.9,38
rev1.0,nsl_kdd,1,880001,lightgbm,31,0.9957860184528035,3.44,0.9972640218878249,0.9951369337087279,11696,0.9996298124383021,0.9995064774830351,8104,0.9962564342536265,0.9953249181860683,2137,0.9261862917398945,0.9741219963031423,569,0.7368421052631579,0.7368421052631579,38
rev1.0,nsl_kdd,1,880001,lightgbm,32,0.9961852377572746,3.57,0.9976060191518468,0.9953932775976796,11696,0.9996298124383021,0.9995064774830351,8104,0.9967243799719232,0.9948622139187295,2137,0.9279437609841827,0.974169741697417,569,0.8157894736842105,0.9117647058823529,38
rev1.0,nsl_kdd,1,880001,lightgbm,33,0.9735184528034067,3.36,0.9780266757865937,0.978110303548525,11696,0.9891411648568608,0.9907304412309974,8104,0.9588207767898924,0.9565826330532213,2137,0.773286467486819,0.7357859531772575,569,0.07894736842105263,0.16666666666666666,38
rev1.0,nsl_kdd,1,880001,lightgbm,34,0.9787970191625266,3.62,0.9822161422708618,0.9846575812119653,11696,0.9890177690029615,0.9851278269419862,8104,0.9555451567618156,0.9506517690875232,2137,0.8646748681898067,0.9128014842300557,569,0.7631578947368421,0.5370370370370371,38
rev1.0,nsl_kdd,1,880001,lightgbm,35,0.955110007097232,3.33,0.9681942544459644,0.9603120759837178,11696,0.9711253701875617,0.9603416717510678,8104,0.944782405240992,0.9632633587786259,2137,0.5588752196836555,0.7162162162162162,569,0.02631578947368421,0.058823529411764705,38
rev1.0,nsl_kdd,1,880001,lightgbm,36,0.9826561391057488,3.51,0.9900820793433652,0.9868757456962672,11696,0.9816140177690029,0.9923902195608783,8104,0.9756668226485727,0.9383438343834384,2137,0.8875219683655536,0.9546313799621928,569,0.7368421052631579,0.6511627906976745,38
rev1.0,nsl_kdd,1,880001,lightgbm,37,0.9621628814762243,3.33,0.9699042407660738,0.9778467373502284,11696,0.9819842053307009,0.96320503510046,8104,0.8834815161441273,0.9138431752178122,2137,0.836555360281195,0.8880597014925373,569,0.6578947368421053,0.31645569620253167,38
rev1.0,nsl_kdd,1,880001,lightgbm,38,0.9707239176721079,3.38,0.9665697674418605,0.9857865364492501,11696,0.9897581441263573,0.9633677636319962,8104,0.9686476368741226,0.9366515837104072,2137,0.81195079086116,0.9447852760736196,569,0.6842105263157895,0.5098039215686274,38
rev1.0,nsl_kdd,1,880001,lightgbm,39,0.9426454932576295,3.4,0.9658857729138167,0.9670433145009416,11696,0.9521224086870681,0.9575577066269546,8104,0.9195133364529715,0.9282002834199339,2137,0.44815465729349735,0.6407035175879398,569,0.47368421052631576,0.06228373702422145,38
rev1.0,nsl_kdd,1,880001,xgboost,0,0.9961852377572746,3.92,0.9974350205198358,0.9956473500042673,11696,0.9995064165844028,0.9995064165844028,8104,0.9967243799719232,0.9943977591036415,2137,0.9314586994727593,0.9724770642201835,569,0.8421052631578947,0.8888888888888888,38
rev1.0,nsl_kdd,1,880001,xgboost,1,0.9962295954577715,3.92,0.9976915184678523,0.9954785872717966,11696,0.9993830207305034,0.9995063556707392,8104,0.99719232569022,0.9944003733084461,2137,0.929701230228471,0.9760147601476015,569,0.8157894736842105,0.9117647058823529,38
rev1.0,nsl_kdd,1,880001,xgboost,2,0.9961408800567778,3.93,0.9973495212038304,0.9957319675629535,11696,0.9995064165844028,0.9995064165844028,8104,0.99719232569022,0.9939365671641791,2137,0.929701230228471,0.9706422018348624,569,0.8421052631578947,0.8888888888888888,38
rev1.0,nsl_kdd,1,880001,xgboost,3,0.9961852377572746,3.92,0.9975205198358413,0.9955627613277583,11696,0.9995064165844028,0.9995064165844028,8104,0.9967243799719232,0.9939337377508166,2137,0.9279437609841827,0.9759704251386322,569,0.868421052631579,0.8918918918918919,38
rev1.0,nsl_kdd,1,880001,xgboost,4,0.9962295954577715,3.94,0.9974350205198358,0.995902339081441,11696,0.9995064165844028,0.9995064165844028,8104,0.99719232569022,0.9948646125116714,2137,0.9332161687170475,0.9672131147540983,569,0.8157894736842105,0.8857142857142857,38
rev1.0,nsl_kdd,1,880001,xgboost,5,0.9960078069552875,3.92,0.9972640218878249,0.99556162512803,11696,0.9995064165844028,0.999383096853794,8104,0.99719232569022,0.9939365671641791,2137,0.929701230228471,0.9706422018348624,569,0.7894736842105263,0.8823529411764706,38
rev1.0,nsl_kdd,1,880001,xgboost,6,0.9960521646557843,3.88,0.9974350205198358,0.9954774298148307,11696,0.9993830207305034,0.9993830207305034,8104,0.99719232569022,0.9939365671641791,2137,0.9261862917398945,0.9741219963031423,569,0.8421052631578947,0.8888888888888888,38
rev1.0,nsl_kdd,1,880001,xgboost,7,0.9960521646557843,3.8,0.9972640218878249,0.9956466069142126,11696,0.9995064165844028,0.999383096853794,8104,0.9967243799719232,0.9939337377508166,2137,0.9314586994727593,0.9706959706959707,569,0.8157894736842105,0.8857142857142857,38
rev1.0,nsl_kdd,1,880001,xgboost,8,0.9963626685592619,3.83,0.9977770177838577,0.9957337883959044,11696,0.9995064165844028,0.9995064165844028,8104,0.9967243799719232,0.9943977591036415,2137,0.929701230228471,0.977818853974122,569,0.868421052631579,0.8918918918918919,38
rev1.0,nsl_kdd,1,880001,xgboost,9,0.9961852377572746,3.89,0.9974350205198358,0.9956473500042673,11696,0.9995064165844028,0.9995064165844028,8104,0.99719232569022,0.9939365671641791,2137,0.9279437609841827,0.974169741697417,569,0.868421052631579,0.8918918918918919,38
rev1.0,nsl_kdd,1,880001,xgboost,10,0.9961852377572746,3.79,0.9976060191518468,0.9954782015186417,11696,0.9993830207305034,0.9995063556707392,8104,0.9967243799719232,0.9943977591036415,2137,0.9314586994727593,0.9760589318600368,569,0.8157894736842105,0.8857142857142857,38
rev1.0,nsl_kdd,1,880001,xgboost,11,0.9960521646557843,3.74,0.9975205198358413,0.9953079679235626,11696,0.9995064165844028,0.999383096853794,8104,0.9967243799719232,0.9943977591036415,2137,0.9279437609841827,0.9759704251386322,569,0.7894736842105263,0.8823529411764706,38
rev1.0,nsl_kdd,1,880001,xgboost,12,0.9963183108587651,3.84,0.9976060191518468,0.9957330602491893,11696,0.9995064165844028,0.9995064165844028,8104,0.99719232569022,0.9939365671641791,2137,0.929701230228471,0.9760147601476015,569,0.868421052631579,0.9166666666666666,38
rev1.0,nsl_kdd,1,880001,xgboost,13,0.9962739531582683,3.91,0.9976060191518468,0.9956480928406861,11696,0.9995064165844028,0.999383096853794,8104,0.9962564342536265,0.9943951424567959,2137,0.9332161687170475,0.9761029411764706,569,0.8421052631578947,0.9142857142857143,38
rev1.0,nsl_kdd,1,880001,xgboost,14,0.9961852377572746,3.96,0.9974350205198358,0.9956473500042673,11696,0.9995064165844028,0.999383096853794,8104,0.9967243799719232,0.9943977591036415,2137,0.9314586994727593,0.9742647058823529,569,0.8421052631578947,0.8888888888888888,38
rev1.0,nsl_kdd,1,880001,xgboost,15,0.9959634492547906,3.96,0.9972640218878249,0.9953067667889751,11696,0.9995064165844028,0.999383096853794,8104,0.99719232569022,0.9939365671641791,2137,0.9244288224956063,0.9722735674676525,569,0.8421052631578947,0.9142857142857143,38
rev1.0,nsl_kdd,1,880001,xgboost,16,0.9961408800567778,3.96,0.9976060191518468,0.9954782015186417,11696,0.9995064165844028,0.9995064165844028,8104,0.9967243799719232,0.9943977591036415,2137,0.9244288224956063,0.9740740740740741,569,0.868421052631579,0.8918918918918919,38
rev1.0,nsl_kdd,1,880001,xgboost,17,0.9960965223562811,3.9,0.9976915184678523,0.995308768338451,11696,0.9995064165844028,0.9995064165844028,8104,0.99719232569022,0.9948646125116714,2137,0.9244288224956063,0.9740740740740741,569,0.7894736842105263,0.8823529411764706,38
rev1.0,nsl_kdd,1,880001,xgboost,18,0.9960078069552875,4.2,0.9973495212038304,0.9954770438641406,11696,0.9993830207305034,0.9995063556707392,8104,0.99719232569022,0.9939365671641791,2137,0.9261862917398945,0.9705340699815838,569,0.8421052631578947,0.8888888888888888,38
rev1.0,nsl_kdd,1,880001,xgboost,19,0.9962739531582683,3.95,0.9977770177838577,0.9954789729591401,11696,0.9995064165844028,0.9995064165844028,8104,0.9967243799719232,0.9948622139187295,2137,0.929701230228471,0.977818853974122,569,0.8157894736842105,0.8857142857142857,38
rev1.0,nsl_kdd,1,880001,xgboost,20,0.9960521646557843,3.86,0.9974350205198358,0.9954774298148307,11696,0.9995064165844028,0.9995064165844028,8104,0.9962564342536265,0.9939309056956116,2137,0.9279437609841827,0.9723756906077348,569,0.8421052631578947,0.8888888888888888,38
rev1.0,nsl_kdd,1,880001,xgboost,21,0.9961408800567778,3.83,0.9973495212038304,0.9956469784909525,11696,0.9995064165844028,0.999383096853794,8104,0.9967243799719232,0.9939337377508166,2137,0.929701230228471,0.9742173112338858,569,0.868421052631579,0.8918918918918919,38
rev1.0,nsl_kdd,1,880001,xgboost,22,0.9963626685592619,3.9,0.9976060191518468,0.9958180421609627,11696,0.9995064165844028,0.9995064165844028,8104,0.9967243799719232,0.9939337377508166,2137,0.9349736379613357,0.9761467889908257,569,0.8421052631578947,0.9142857142857143,38
rev1.0,nsl_kdd,1,880001,xgboost,23,0.9961852377572746,4.22,0.9975205198358413,0.9954778156996587,11696,0.9993830207305034,0.9995063556707392,8104,0.9967243799719232,0.9939337377508166,2137,0.929701230228471,0.9742173112338858,569,0.868421052631579,0.9428571428571428,38
rev1.0,nsl_kdd,1,880001,xgboost,24,0.9960965223562811,3.95,0.9974350205198358,0.9953924914675768,11696,0.9995064165844028,0.9995064165844028,8104,0.99719232569022,0.9939365671641791,2137,0.9279437609841827,0.9723756906077348,569,0.8157894736842105,0.9393939393939394,38
rev1.0,nsl_kdd,1,880001,xgboost,25,0.9961408800567778,3.89,0.9975205198358413,0.9955627613277583,11696,0.9993830207305034,0.9993830207305034,8104,0.99719232569022,0.9939365671641791,2137,0.9314586994727593,0.9760589318600368,569,0.7894736842105263,0.8823529411764706,38
rev1.0,nsl_kdd,1,880001,xgboost,26,0.9960078069552875,3.88,0.9974350205198358,0.9953924914675768,11696,0.9995064165844028,0.9995064165844028,8104,0.9967243799719232,0.9939337377508166,2137,0.9261862917398945,0.9723247232472325,569,0.8157894736842105,0.8857142857142857,38
rev1.0,nsl_kdd,1,880001,xgboost,27,0.9960965223562811,3.88,0.9975205198358413,0.9953928845661633,11696,0.9993830207305034,0.9993830207305034,8104,0.9967243799719232,0.9939337377508166,2137,0.929701230228471,0.9760147601476015,569,0.8157894736842105,0.9117647058823529,38
rev1.0,nsl_kdd,1,880001,xgboost,28,0.9963183108587651,3.87,0.9974350205198358,0.9960724043715847,11696,0.9995064165844028,0.9995064165844028,8104,0.99719232569022,0.9939365671641791,2137,0.9349736379613357,0.9708029197080292,569,0.8421052631578947,0.8888888888888888,38
rev1.0,nsl_kdd,1,880001,xgboost,29,0.9960521646557843,3.82,0.9976060191518468,0.995223473217332,11696,0.9995064165844028,0.9995064165844028,8104,0.9967243799719232,0.9943977591036415,2137,0.9261862917398945,0.975925925925926,569,0.7894736842105263,0.8823529411764706,38
rev1.0,nsl_kdd,1,880001,xgboost,30,0.9962295954577715,3.84,0.9975205198358413,0.995647721454173,11696,0.9995064165844028,0.999383096853794,8104,0.99719232569022,0.9944003733084461,2137,0.929701230228471,0.9742173112338858,569,0.8421052631578947,0.9142857142857143,38
rev1.0,nsl_kdd,1,880001,xgboost,31,0.9960078069552875,3.77,0.9975205198358413,0.9953079679235626,11696,0.9993830207305034,0.9995063556707392,8104,0.9967243799719232,0.9943977591036415,2137,0.9261862917398945,0.9723247232472325,569,0.8157894736842105,0.8857142857142857,38
rev1.0,nsl_kdd,1,880001,xgboost,32,0.9961408800567778,3.67,0.9973495212038304,0.9957319675629535,11696,0.9993830207305034,0.9995063556707392,8104,0.9967243799719232,0.9939337377508166,2137,0.9332161687170475,0.9707495429616088,569,0.8421052631578947,0.8888888888888888,38
rev1.0,nsl_kdd,1,880001,xgboost,33,0.9960521646557843,3.76,0.9973495212038304,0.9955620039259196,11696,0.9995064165844028,0.999383096853794,8104,0.9962564342536265,0.9939309056956116,2137,0.929701230228471,0.9724264705882353,569,0.8421052631578947,0.8888888888888888,38
rev1.0,nsl_kdd,1,880001,xgboost,34,0.9960078069552875,3.67,0.9972640218878249,0.9954766578475719,11696,0.9995064165844028,0.999383096853794,8104,0.9967243799719232,0.9939337377508166,2137,0.929701230228471,0.9706422018348624,569,0.8157894736842105,0.9117647058823529,38
