schema_version,dataset,config,library,seed,aggregate_accuracy,train_time_sec,normal_recall,normal_precision,normal_support,dos_recall,dos_precision,dos_support,probe_recall,probe_precision,probe_support,r2l_recall,r2l_precision,r2l_support,u2r_recall,u2r_precision,u2r_support
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,29,0.43909687721788504,2.8,0.9966017917825146,0.43496629213483146,9711,0.0033521051220166266,1.0,7458,0.0004130524576621231,0.02702702702702703,2421,0.07080610021786492,0.8405172413793104,2754,0.0,,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,30,0.5294978708303761,2.71,0.9543816290804242,0.49088983050847457,9711,0.306650576562081,0.9891868512110726,7458,0.0698058653448988,0.18017057569296374,2421,0.07734204793028322,0.7830882352941176,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,31,0.7378016323633783,2.56,0.968283389970137,0.6545315327857442,9711,0.7831858407079646,0.9581692913385826,7458,0.5497728211482859,0.7289156626506024,2421,0.020334059549745823,0.5833333333333334,2754,0.01,0.0125,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,32,0.6438076650106459,2.72,0.8628359592215014,0.6882700837851158,9711,0.6366318047733976,0.6058440729871124,7458,0.3738124741842214,0.7504145936981758,2421,0.17501815541031226,0.3632253202712886,2754,0.0,,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,33,0.5704843860894251,2.67,0.9370816599732262,0.6701524412696075,9711,0.3341378385626173,0.917188075082812,7458,0.5237505163155721,0.4719017491626349,2421,0.00036310820624546115,0.007874015748031496,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,34,0.3984208658623137,2.65,0.15642055401091545,0.9895765472312703,9711,0.9993295789755967,0.35590468459003866,7458,0.004130524576621231,1.0,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,35,0.6710876508161817,2.49,0.9436721243950159,0.6715028944090277,9711,0.6512469831053902,0.7679051383399209,7458,0.4494010739363899,0.4404858299595142,2421,0.007262164124909223,0.5714285714285714,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,36,0.23820085166784954,2.58,0.0068993924415611165,0.04536222071767095,9711,0.6586216143738267,0.46843410261300783,7458,0.09293680297397769,0.5555555555555556,2421,0.0,0.0,2754,0.83,0.01651084145613686,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,37,0.564540454222853,2.6,0.659870250231696,0.6728971962616822,9711,0.7363904532046125,0.523795898903195,7458,0.3056588186699711,0.7948442534908701,2421,0.03159041394335512,0.05930470347648262,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,38,0.4972054648687012,2.61,0.31593038821954483,0.884149855907781,9711,0.9942343791901314,0.4155924223741733,7458,0.2982238744320529,0.6134239592183517,2421,0.0014524328249818446,0.1111111111111111,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_no_subsampling,lightgbm,39,0.3293115684882896,2.69,0.5684275563793636,0.5071198897565456,9711,0.2378653794582998,0.6021724372029871,7458,0.05328376703841388,0.03614457831325301,2421,0.00036310820624546115,0.0010799136069114472,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,0,0.724804826117814,2.45,0.9684893419833179,0.6722178543349296,9711,0.8317243228747654,0.8258554120623086,7458,0.2771581990912846,0.6953367875647668,2421,0.02214960058097313,0.7922077922077922,2754,0.0,,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,1,0.25896025550035484,2.53,0.029657089898053754,0.5725646123260437,9711,0.37664253150978816,0.28474404460212877,7458,0.9591078066914498,0.19852941176470587,2421,0.1521423384168482,0.9030172413793104,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,2,0.7284421575585521,2.54,0.9564411492122336,0.6509215782465485,9711,0.7256637168141593,0.9226048414592567,7458,0.6546881453944651,0.7220956719817767,2421,0.04974582425562818,0.6492890995260664,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,3,0.6674059616749468,2.59,0.9815672948203069,0.5694826144103238,9711,0.6319388576025744,0.9675631287210018,7458,0.3308550185873606,0.902027027027027,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,4,0.6399929027679205,2.58,0.8507877664504171,0.614549241297233,9711,0.7815768302493966,0.6802427354417084,7458,0.13919867823213547,0.6419047619047619,2421,0.0,0.0,2754,0.0,,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,5,0.613999290276792,2.44,0.8498609823911029,0.6665320626716201,9711,0.7118530437114508,0.6404101326899879,7458,0.0,,2421,0.10167029774872913,0.17532874139010646,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,6,0.6383960255500355,2.46,0.8668520234785295,0.7238799552842032,9711,0.7495307052829177,0.6192533510579373,7458,0.15861214374225527,0.2121546961325967,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,7,0.7602022711142654,3.39,0.9713726701678509,0.658223431721443,9711,0.7984714400643604,0.9623464770523594,7458,0.6348616274266832,0.858659217877095,2421,0.0718954248366013,0.9705882352941176,2754,0.075,0.4838709677419355,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,8,0.7067068843151171,2.27,0.9314179796107507,0.6256052012726518,9711,0.7325020112630732,0.8631695370516669,7458,0.5225113589425857,0.8724137931034482,2421,0.05737109658678286,0.6220472440944882,2754,0.005,0.018867924528301886,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,9,0.4740951029098652,2.35,0.8568633508392545,0.6942845223195662,9711,0.0005363368195226602,0.5714285714285714,7458,0.9760429574555969,0.22395981423561748,2421,0.0,0.0,2754,0.0,,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,10,0.48984208658623135,2.66,0.9841416949850684,0.5198825001359952,9711,0.15969428801287208,0.5801266439357039,7458,0.12185047501032631,0.4974704890387858,2421,0.0,,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,11,0.7138928317955997,2.86,0.9089692101740294,0.7092808356769787,9711,0.7796996513810673,0.8566588096641131,7458,0.5807517554729451,0.4811772758384668,2421,0.014887436456063908,0.1132596685082873,2754,0.025,0.18518518518518517,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,12,0.5829932576295245,2.68,0.9364638039336834,0.5157375375715987,9711,0.4420756234915527,0.8597131681877445,7458,0.2552664188351921,0.9903846153846154,2421,0.048656499636891795,0.3308641975308642,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,13,0.7144694819020582,2.99,0.9449078364741015,0.6460606914032246,9711,0.7252614641995173,0.933551950293407,7458,0.6274266831887649,0.7490138067061144,2421,0.0,0.0,2754,0.015,0.007371007371007371,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,14,0.7267122072391767,2.79,0.9316239316239316,0.7420439632545932,9711,0.8243496916063288,0.8031352057478772,7458,0.47624948368442793,0.5446386395843175,2421,0.010893246187363835,0.379746835443038,2754,0.025,0.00998003992015968,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,15,0.6880322924059616,2.74,0.8958912573370404,0.7043964051493806,9711,0.7232502011263073,0.777569554562491,7458,0.5824039653035935,0.4619921363040629,2421,0.0018155410312273058,0.1388888888888889,2754,0.01,0.011904761904761904,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,16,0.759847409510291,2.89,0.907321594068582,0.7140194489465154,9711,0.855054974524001,0.888532813153128,7458,0.5885997521685254,0.78039430449069,2421,0.1877269426289034,0.6011627906976744,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,17,0.3834279630943932,2.58,0.14601997734527855,0.7416317991631799,9711,0.9238401716277822,0.47612466311934215,7458,0.13217678645187939,0.32553407934893186,2421,0.004720406681190995,0.6842105263157895,2754,0.015,0.0005815080441946114,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,18,0.7287970191625266,2.93,0.9503655648233962,0.691777228093846,9711,0.7567712523464736,0.8564491654021245,7458,0.6191656340355225,0.6458423093494183,2421,0.01670297748729121,0.22330097087378642,2754,0.06,0.13953488372093023,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,19,0.4098651525904897,2.84,0.0752754608176295,0.9891745602165088,9711,0.9924912845266828,0.36266536011758943,7458,0.45642296571664603,0.8448012232415902,2421,0.0007262164124909223,0.2,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,20,0.30500354861603973,2.74,0.027391617753063535,0.12844036697247707,9711,0.8572003218020917,0.3174595292481875,7458,0.08963238331268071,0.6575757575757576,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,21,0.5937721788502484,2.64,0.8869323447636701,0.5416299836498554,9711,0.5961383748994369,0.8666666666666667,7458,0.13424204874019,0.32894736842105265,2421,0.0007262164124909223,0.004140786749482402,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,22,0.4086674946770759,2.81,0.8042426114715271,0.4123765774328106,9711,0.08500938589434165,0.7196367763904654,7458,0.28913672036348614,0.3621314019658562,2421,0.02505446623093682,0.0888030888030888,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,23,0.6573811213626686,2.96,0.8814746164143754,0.6812574612017509,9711,0.7713864306784661,0.935295073971712,7458,0.16150351094589013,0.227061556329849,2421,0.04212055192447349,0.08957528957528957,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,24,0.6624822569198012,2.6,0.848316342292246,0.7302544100700292,9711,0.8748994368463395,0.6220209723546235,7458,0.07104502271788517,0.8113207547169812,2421,0.0,,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,25,0.438653300212917,2.73,0.9878488312223253,0.4336015187127102,9711,0.0,,7458,0.12185047501032631,0.7301980198019802,2421,0.00036310820624546115,0.1111111111111111,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,26,0.6525017743080199,2.71,0.9305941715580269,0.6712471217410682,9711,0.7271386430678466,0.6446742748454589,7458,0.06030565881866997,0.6547085201793722,2421,0.03776325344952796,0.25120772946859904,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,27,0.6812455642299503,2.76,0.9077334980949439,0.6828040278853602,9711,0.7400107267363905,0.8451761102603369,7458,0.19991738950846757,0.5880923450789793,2421,0.17247639796659406,0.3070458952811894,2754,0.325,0.0885558583106267,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,28,0.7044002838892832,2.87,0.9476881886520441,0.622918640855557,9711,0.7026012335746848,0.8987993138936535,7458,0.5844692275919041,0.7702776265650517,2421,0.007988380537400145,0.2716049382716049,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,29,0.6994322214336409,2.84,0.9286376274328082,0.6908756607676396,9711,0.6922767497988737,0.8484798685291701,7458,0.6555142503097894,0.4702222222222222,2421,0.0,0.0,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,30,0.6628814762242725,2.93,0.9730202862732983,0.6004702592780885,9711,0.5437114507910968,0.978051133622769,7458,0.4382486575795126,0.7508846426043878,2421,0.13761801016702976,0.31219110378912684,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,31,0.6820883605393896,2.55,0.9610750695088045,0.6078150439596223,9711,0.6865111289890051,0.8561872909698997,7458,0.3787691036761669,0.7804255319148936,2421,0.002541757443718228,0.3181818181818182,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,32,0.6664300922640171,2.55,0.9285346514262177,0.6498270394926492,9711,0.7015285599356396,0.7851140456182473,7458,0.31474597273853777,0.5237113402061856,2421,0.0036310820624546117,0.049019607843137254,2754,0.015,0.008695652173913044,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,33,0.32904542228530875,2.78,0.3988260735248687,0.5116924296472454,9711,0.29753285063019574,0.9783950617283951,7458,0.1697645600991326,0.09090909090909091,2421,0.332244008714597,0.1412037037037037,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,34,0.6891855926188787,2.35,0.9099989702399341,0.662891005926037,9711,0.7169482434969161,0.8348165495706479,7458,0.5159025196199918,0.5939134569662388,2421,0.03776325344952796,0.40784313725490196,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,35,0.7176188786373314,2.79,0.9249304911955515,0.6796821793416572,9711,0.7662912308930008,0.8548990276738968,7458,0.5824039653035935,0.7634001082837033,2421,0.02287581699346405,0.5943396226415094,2754,0.04,0.011577424023154847,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,36,0.7209457061745919,2.86,0.9236947791164659,0.6940575673166203,9711,0.7036739072137302,0.9029593943565037,7458,0.5064023130937629,0.5562613430127041,2421,0.2915758896151053,0.6162701458173446,2754,0.03,0.019933554817275746,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,37,0.5277679205110007,2.51,0.9165894346617238,0.5012106537530266,9711,0.38964869938321267,0.6194841185248348,7458,0.0375877736472532,0.9680851063829787,2421,0.0,,2754,0.0,,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,38,0.6206973030518098,2.78,0.9118525383585625,0.6461145567311201,9711,0.46983105390185037,0.9044914816726898,7458,0.6472532011565468,0.3504025044722719,2421,0.024328249818445898,0.7282608695652174,2754,0.0,0.0,200
rev1.0,nsl_kdd,lgb_bagging_freq1,lightgbm,39,0.6238910574875799,2.38,0.719081454021213,0.7974192074911499,9711,0.8514347009922231,0.5494030109015401,7458,0.19248244527054936,0.2607722439843313,2421,0.09658678286129267,0.6018099547511312,2754,0.0,,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,0,0.7619765791341376,3.87,0.9718875502008032,0.6632466619817288,9711,0.7815768302493966,0.9617224880382775,7458,0.6505576208178439,0.824607329842932,2421,0.1187363834422658,0.9879154078549849,2754,0.045,0.75,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,1,0.7622427253371186,3.72,0.9719905262073937,0.6627580396011796,9711,0.7830517565030839,0.9617918313570487,7458,0.6683188764973151,0.8366080661840745,2421,0.10058097312999274,0.9822695035460993,2754,0.05,0.7142857142857143,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,2,0.759403832505323,3.7,0.9716815981876222,0.6600909408884226,9711,0.7818449986591579,0.9617351146297213,7458,0.6666666666666666,0.831958762886598,2421,0.08351488743645606,0.9829059829059829,2754,0.045,0.75,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,3,0.7602022711142654,3.83,0.9718875502008032,0.6647415128891393,9711,0.7801019039957093,0.9616528925619835,7458,0.6456009913258984,0.7929984779299848,2421,0.11220043572984749,0.9935691318327974,2754,0.05,0.7142857142857143,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,4,0.7558108587650816,3.78,0.9719905262073937,0.6597469770042637,9711,0.7878787878787878,0.9620170268500328,7458,0.6427096241222635,0.7963152507676561,2421,0.0570079883805374,0.9751552795031055,2754,0.055,0.7857142857142857,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,5,0.7634847409510291,3.92,0.9718875502008032,0.6664783560483016,9711,0.7811745776347546,0.9617035325189832,7458,0.6629491945477075,0.8126582278481013,2421,0.12127814088598403,0.9910979228486647,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,6,0.7603353442157559,3.71,0.9717845741942127,0.6648583908693815,9711,0.7732636095467954,0.9613268878146358,7458,0.6608839322593969,0.7964161274265804,2421,0.11837327523602033,0.9939024390243902,2754,0.055,0.7857142857142857,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,7,0.7609119943222143,3.8,0.9717845741942127,0.6604380992371754,9711,0.7833199249128453,0.9621212121212122,7458,0.6625361420900454,0.841994750656168,2421,0.09477124183006536,0.9886363636363636,2754,0.05,0.7142857142857143,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,8,0.7568310858765082,3.81,0.9717845741942127,0.6602070798936617,9711,0.7728613569321534,0.9613075383589059,7458,0.6551011978521272,0.8038520020273695,2421,0.09658678286129267,0.9888475836431226,2754,0.045,0.75,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,9,0.7636178140525195,3.79,0.9716815981876222,0.6669493921402319,9711,0.7902923035666398,0.9621286320600718,7458,0.6633622470053697,0.8098840141200202,2421,0.09731299927378359,0.9852941176470589,2754,0.055,0.7333333333333333,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,10,0.7634403832505323,3.69,0.9720935022139842,0.6641806796594667,9711,0.7845266827567713,0.9618609238862403,7458,0.6666666666666666,0.8336776859504132,2421,0.10820624546114742,0.9900332225913622,2754,0.04,0.7272727272727273,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,11,0.7653034066713982,3.82,0.9716815981876222,0.6714102746549026,9711,0.7892196299275945,0.9620791108205295,7458,0.6464270962412226,0.7828914457228614,2421,0.12962962962962962,0.9916666666666667,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,12,0.7637065294535131,3.83,0.9718875502008032,0.6642736486486487,9711,0.7796996513810673,0.9616338680337357,7458,0.667905824039653,0.8365235385411278,2421,0.12345679012345678,0.9855072463768116,2754,0.035,0.6363636363636364,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,13,0.7625975869410929,3.84,0.9717845741942127,0.6633162297040838,9711,0.7878787878787878,0.9623321323288568,7458,0.6683188764973151,0.8327328872876995,2421,0.0915032679738562,0.984375,2754,0.045,0.75,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,14,0.7607345635202271,3.79,0.9717845741942127,0.6630366050727183,9711,0.7823813354786806,0.9620774938169827,7458,0.6625361420900454,0.8171166581762608,2421,0.0944081336238199,0.9811320754716981,2754,0.07,0.7777777777777778,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,15,0.7662349183818311,3.82,0.9717845741942127,0.6698608745031233,9711,0.7794314829713059,0.9616211745244003,7458,0.6852540272614622,0.8132352941176471,2421,0.12781408859840232,0.9943502824858758,2754,0.065,0.7647058823529411,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,16,0.7688963804116394,3.84,0.9717845741942127,0.6723904524403278,9711,0.7913649772056852,0.9621780241278122,7458,0.6790582403965304,0.8150718889439762,2421,0.12418300653594772,0.991304347826087,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,17,0.7568310858765082,4.01,0.9717845741942127,0.6576764931354101,9711,0.7788951461517833,0.9615957622910114,7458,0.6389921520033044,0.8228723404255319,2421,0.0944081336238199,0.9923664122137404,2754,0.045,0.75,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,18,0.7593151171043293,3.9,0.9716815981876222,0.6628731998595012,9711,0.7810404934298739,0.9616972098398547,7458,0.6381660470879802,0.7992757371960683,2421,0.10893246187363835,0.9868421052631579,2754,0.06,0.8,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,19,0.76166607523066,3.85,0.9717845741942127,0.6631763879128602,9711,0.7886832931080718,0.9620543016028786,7458,0.6761668731928955,0.8276036400404448,2421,0.074800290486565,0.9809523809523809,2754,0.045,0.75,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,20,0.767166430092264,3.82,0.9716815981876222,0.6699801192842942,9711,0.7847948511665326,0.961873459326212,7458,0.6765799256505576,0.819,2421,0.13035584604212055,0.9917127071823204,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,21,0.7633516678495387,3.9,0.9718875502008032,0.6686977469179538,9711,0.7806382408152319,0.9616782292699042,7458,0.6732755059892607,0.7970660146699267,2421,0.11365286855482934,0.9750778816199377,2754,0.03,0.6,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,22,0.7582948899929027,3.78,0.9718875502008032,0.6589401661663059,9711,0.7807723250201126,0.9620023129026929,7458,0.6365138372573317,0.8245050829320493,2421,0.10167029774872913,0.9929078014184397,2754,0.065,0.7647058823529411,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,23,0.758915897799858,3.82,0.9718875502008032,0.6605543113101904,9711,0.7809064092249933,0.9616908850726552,7458,0.650970673275506,0.8199791883454735,2421,0.09477124183006536,0.9849056603773585,2754,0.05,0.7692307692307693,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,24,0.7655251951738822,3.75,0.9716815981876222,0.6719840478564307,9711,0.7839903459372486,0.9618358282612272,7458,0.6753407682775713,0.7890926640926641,2421,0.12018881626724764,0.9792899408284024,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,25,0.7597586941092974,3.94,0.9718875502008032,0.660970656208418,9711,0.7819790828640386,0.9620587264929066,7458,0.6472532011565468,0.8221406086044072,2421,0.10203340595497458,0.9929328621908127,2754,0.05,0.7142857142857143,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,26,0.7632185947480482,4.0,0.9718875502008032,0.6636197440585009,9711,0.7900241351568785,0.9621162638798171,7458,0.654275092936803,0.8336842105263158,2421,0.10203340595497458,0.9894366197183099,2754,0.055,0.7857142857142857,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,27,0.7629080908445706,3.95,0.9718875502008032,0.6644607152914672,9711,0.7733976937516761,0.9616538846282094,7458,0.6836018174308137,0.8299899699097292,2421,0.1187363834422658,0.9819819819819819,2754,0.055,0.7333333333333333,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,28,0.7598030518097941,3.9,0.9717845741942127,0.6637827952451291,9711,0.7829176722982033,0.9617855378026684,7458,0.6736885584469228,0.8042406311637081,2421,0.07734204793028322,0.9861111111111112,2754,0.045,0.75,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,29,0.7624201561391057,3.77,0.9718875502008032,0.6638064425376283,9711,0.7909627245910432,0.9621595172076334,7458,0.6501445683601818,0.8240837696335078,2421,0.09840232389251997,0.9854545454545455,2754,0.03,0.6,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,30,0.7654364797728885,3.86,0.9718875502008032,0.6668550837278315,9711,0.7815768302493966,0.9617224880382775,7458,0.6873192895497728,0.8332498748122183,2421,0.1140159767610748,0.9874213836477987,2754,0.055,0.7333333333333333,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,31,0.7660574875798438,3.9,0.9718875502008032,0.670550621669627,9711,0.7827835880933226,0.9617792421746293,7458,0.6889714993804213,0.8073572120038722,2421,0.11510530137981119,0.990625,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,32,0.765347764371895,3.69,0.9717845741942127,0.6677280124531239,9711,0.7890855457227138,0.9622302158273381,7458,0.6625361420900454,0.817533129459735,2421,0.11583151779230211,0.9937694704049844,2754,0.045,0.75,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,33,0.7647711142654364,3.7,0.9717845741942127,0.665984474241355,9711,0.7825154196835613,0.9620837454665347,7458,0.6641883519206939,0.8297213622291022,2421,0.12672476397966595,0.9830985915492958,2754,0.055,0.7333333333333333,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,34,0.7588271823988645,3.66,0.9724024302337555,0.6614597926590081,9711,0.7847948511665326,0.961873459326212,7458,0.6484923585295332,0.811789038262668,2421,0.08533042846768336,0.9832635983263598,2754,0.03,0.6,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,35,0.7556777856635912,3.66,0.9718875502008032,0.6567392665785262,9711,0.7829176722982033,0.9617855378026684,7458,0.6431226765799256,0.8233738762559493,2421,0.07080610021786492,0.975,2754,0.035,0.6363636363636364,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,36,0.7677874378992193,3.9,0.9719905262073937,0.6685791188553619,9711,0.7900241351568785,0.9621162638798171,7458,0.6897976042957455,0.8408862034239678,2421,0.10893246187363835,0.9868421052631579,2754,0.04,0.6666666666666666,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,37,0.7640170333569908,3.79,0.9716815981876222,0.6686507936507936,9711,0.7822472512737999,0.9617540389053743,7458,0.650970673275506,0.794755421079173,2421,0.1336238198983297,0.9945945945945946,2754,0.05,0.7692307692307693,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,38,0.7685858765081618,3.65,0.9717845741942127,0.671290368473467,9711,0.7901582193617592,0.9621224489795919,7458,0.6815365551425031,0.8225324027916251,2421,0.12273057371096587,0.9883040935672515,2754,0.045,0.6923076923076923,200
rev1.0,nsl_kdd,lgb_l2_reg1,lightgbm,39,0.7587828246983677,3.86,0.9716815981876222,0.6615255187885586,9711,0.7819790828640386,0.9617414248021108,7458,0.6546881453944651,0.8107416879795396,2421,0.08859840232389252,0.9799196787148594,2754,0.045,0.75,200
rev1.0,nsl_kdd,lgb_min_child_weight1,lightgbm,0,0.7693843151171044,3.17,0.9719905262073937,0.6701455449059283,9711,0.8093322606596943,0.9629865985960434,7458,0.6319702602230484,0.8310700706137969,2421,0.11946259985475671,0.982089552238806,2754,0.055,0.7333333333333333,200
rev1.0,nsl_kdd,lgb_min_child_weight1,lightgbm,1,0.7700940383250532,3.16,0.9719905262073937,0.669337682598213,9711,0.805846071332797,0.962832425504646,7458,0.6555142503097894,0.8513948497854077,2421,0.1140159767610748,0.9781931464174455,2754,0.055,0.7333333333333333,200
rev1.0,nsl_kdd,lgb_min_child_weight1,lightgbm,2,0.7730216465578424,3.03,0.9726083822469365,0.6738246415067418,9711,0.8285063019576294,0.9636618839675608,7458,0.6530359355638166,0.839171974522293,2421,0.07588961510530139,0.9720930232558139,2754,0.065,0.8125,200
rev1.0,nsl_kdd,lgb_min_child_weight1,lightgbm,3,0.7761266855926189,3.06,0.9720935022139842,0.6776740847092606,9711,0.8142933762402789,0.9632038065027756,7458,0.6530359355638166,0.834741288278775,2421,0.14270152505446623,0.9800498753117207,2754,0.05,0.7142857142857143,200
rev1.0,nsl_kdd,lgb_min_child_weight1,lightgbm,4,0.7579400283889283,2.99,0.972299454227165,0.658346116301771,9711,0.8049074818986324,0.9626363053239256,7458,0.6451879388682362,0.8308510638297872,2421,0.025417574437182282,0.958904109589041,2754,0.05,0.7692307692307693,200
rev1.0,nsl_kdd,lgb_min_child_weight1,lightgbm,5,0.7774574166075231,3.01,0.972711358253527,0.6783970123527722,9711,0.8272995441137034,0.9637613245860669,7458,0.6501445683601818,0.8421615837346175,2421,0.1187363834422658,0.9790419161676647,2754,0.05,0.6666666666666666,200
rev1.0,nsl_kdd,lgb_min_child_weight1,lightgbm,6,0.7672995031937544,2.97,0.9717845741942127,0.6693857284721237,9711,0.7925717350496112,0.9622334364317109,7458,0.6513837257331682,0.8226395409494001,2421,0.1318082788671024,0.9784366576819407,2754,0.05,0.6666666666666666,200
